second,controller_type,active_phase,total_queue_cars,avg_wait_time_sec,vehicle_throughput_count,co2_emissions_kg,emergency_preemption_active
1971,Static_120s_Fixed,North-South,1,5,2,0.0008,0
1972,Static_120s_Fixed,North-South,0,5,4,0,0
1973,Static_120s_Fixed,North-South,3,9.91,2,0.0024,0
1974,Static_120s_Fixed,North-South,6,20.29,3,0.0048,0
1975,Static_120s_Fixed,North-South,6,16.26,3,0.0048,0
1976,Static_120s_Fixed,North-South,3,8.84,2,0.0024,0
1977,Static_120s_Fixed,North-South,7,22.16,4,0.0056,0
1978,Static_120s_Fixed,North-South,10,29.91,3,0.008,0
1979,Static_120s_Fixed,North-South,4,12.17,0,0.0032,0
1980,Static_120s_Fixed,North-South,3,9.35,4,0.0024,0
1981,Static_120s_Fixed,North-South,4,9.97,0,0.0032,0
1982,Static_120s_Fixed,North-South,6,18.95,2,0.0048,0
1983,Static_120s_Fixed,North-South,8,22.57,0,0.0064,0
1984,Static_120s_Fixed,North-South,0,5,4,0,0
1985,Static_120s_Fixed,North-South,5,14.31,4,0.004,0
1986,Static_120s_Fixed,North-South,4,12.06,4,0.0032,0
1987,Static_120s_Fixed,North-South,2,6.48,0,0.0016,0
1988,Static_120s_Fixed,North-South,4,11.28,2,0.0032,0
1989,Static_120s_Fixed,North-South,0,5,1,0,0
1990,Static_120s_Fixed,North-South,0,5,2,0,0
1991,Static_120s_Fixed,North-South,8,20.87,1,0.0064,0
1992,Static_120s_Fixed,North-South,4,14.01,0,0.0032,0
1993,Static_120s_Fixed,North-South,0,5,0,0,0
1994,Static_120s_Fixed,North-South,3,10.98,3,0.0024,0
1995,Static_120s_Fixed,North-South,5,16.51,4,0.004,0
1996,Static_120s_Fixed,North-South,1,5,4,0.0008,0
1997,Static_120s_Fixed,North-South,4,9.24,4,0.0032,0
1998,Static_120s_Fixed,North-South,6,16.01,1,0.0048,0
1999,Static_120s_Fixed,North-South,8,23.37,2,0.0064,0
2000,Static_120s_Fixed,North-South,0,5,4,0,0
2001,Static_120s_Fixed,North-South,10,27.72,0,0.008,0
2002,Static_120s_Fixed,North-South,3,9.86,3,0.0024,0
2003,Static_120s_Fixed,North-South,5,17.87,4,0.004,0
2004,Static_120s_Fixed,North-South,8,25.25,4,0.0064,0
2005,Static_120s_Fixed,North-South,5,16.74,0,0.004,0
2006,Static_120s_Fixed,North-South,5,15.87,4,0.004,0
2007,Static_120s_Fixed,North-South,6,20.12,0,0.0048,0
2008,Static_120s_Fixed,North-South,4,11.84,4,0.0032,0
2009,Static_120s_Fixed,North-South,6,15.39,3,0.0048,0
2010,Static_120s_Fixed,North-South,5,15.68,0,0.004,0
2011,Static_120s_Fixed,North-South,1,5.24,2,0.0008,0
2012,Static_120s_Fixed,North-South,3,9.08,1,0.0024,0
2013,Static_120s_Fixed,North-South,2,6.06,1,0.0016,0
2014,Static_120s_Fixed,North-South,2,6.01,3,0.0016,0
2015,Static_120s_Fixed,North-South,0,5,4,0,0
2016,Static_120s_Fixed,North-South,6,15.46,2,0.0048,0
2017,Static_120s_Fixed,North-South,4,13.42,1,0.0032,0
2018,Static_120s_Fixed,North-South,0,5,2,0,0
2019,Static_120s_Fixed,North-South,5,13.6,3,0.004,0
2020,Static_120s_Fixed,North-South,5,14.57,2,0.004,0
2021,Static_120s_Fixed,North-South,5,14.75,1,0.004,0
2022,Static_120s_Fixed,North-South,3,9.66,2,0.0024,0
2023,Static_120s_Fixed,North-South,5,15.53,3,0.004,0
2024,Static_120s_Fixed,North-South,3,9.35,4,0.0024,0
2025,Static_120s_Fixed,North-South,2,5.92,4,0.0016,0
2026,Static_120s_Fixed,North-South,4,10.56,4,0.0032,0
2027,Static_120s_Fixed,North-South,0,5,4,0,0
2028,Static_120s_Fixed,North-South,3,10.4,0,0.0024,0
2029,Static_120s_Fixed,North-South,5,15.62,3,0.004,0
2030,Static_120s_Fixed,North-South,9,23.95,1,0.0072,0
2031,Static_120s_Fixed,North-South,3,10.93,2,0.0024,0
2032,Static_120s_Fixed,North-South,5,16.16,0,0.004,0
2033,Static_120s_Fixed,North-South,9,27.05,4,0.0072,0
2034,Static_120s_Fixed,North-South,6,20.26,2,0.0048,0
2035,Static_120s_Fixed,North-South,5,15.63,4,0.004,0
2036,Static_120s_Fixed,North-South,8,25.79,1,0.0064,0
2037,Static_120s_Fixed,North-South,0,5,3,0,0
2038,Static_120s_Fixed,North-South,4,13.95,4,0.0032,0
2039,Static_120s_Fixed,North-South,1,6.06,0,0.0008,0
2040,Static_120s_Fixed,East-West,2,6.54,0,0.0016,0
2041,Static_120s_Fixed,East-West,0,5,1,0,0
2042,Static_120s_Fixed,East-West,3,7.46,3,0.0024,0
2043,Static_120s_Fixed,East-West,4,11.7,0,0.0032,0
2044,Static_120s_Fixed,East-West,4,9.61,0,0.0032,0
2045,Static_120s_Fixed,East-West,6,16.87,1,0.0048,0
2046,Static_120s_Fixed,East-West,7,23.16,1,0.0056,0
2047,Static_120s_Fixed,East-West,8,21.05,2,0.0064,0
2048,Static_120s_Fixed,East-West,2,7.45,0,0.0016,0
2049,Static_120s_Fixed,East-West,8,23.82,3,0.0064,0
2050,Static_120s_Fixed,East-West,2,5,0,0.0016,0
2051,Static_120s_Fixed,East-West,8,20.96,3,0.0064,0
2052,Static_120s_Fixed,East-West,4,14.43,0,0.0032,0
2053,Static_120s_Fixed,East-West,5,17.79,1,0.004,0
2054,Static_120s_Fixed,East-West,9,25.32,1,0.0072,0
2055,Static_120s_Fixed,East-West,2,5,4,0.0016,0
2056,Static_120s_Fixed,East-West,0,5,1,0,0
2057,Static_120s_Fixed,East-West,8,21.17,1,0.0064,0
2058,Static_120s_Fixed,East-West,6,14.83,4,0.0048,0
2059,Static_120s_Fixed,East-West,5,15.94,3,0.004,0
2060,Static_120s_Fixed,East-West,5,15.92,3,0.004,0
2061,Static_120s_Fixed,East-West,11,30.41,4,0.0088,0
2062,Static_120s_Fixed,East-West,6,18.06,0,0.0048,0
2063,Static_120s_Fixed,East-West,4,13.38,0,0.0032,0
2064,Static_120s_Fixed,East-West,8,23.57,4,0.0064,0
2065,Static_120s_Fixed,East-West,2,8.19,4,0.0016,0
2066,Static_120s_Fixed,East-West,0,5,4,0,0
2067,Static_120s_Fixed,East-West,0,5,0,0,0
2068,Static_120s_Fixed,East-West,2,7.48,2,0.0016,0
2069,Static_120s_Fixed,East-West,2,5.49,3,0.0016,0
2070,Static_120s_Fixed,East-West,6,15.27,3,0.0048,0
2071,Static_120s_Fixed,East-West,1,6.45,2,0.0008,0
2072,Static_120s_Fixed,East-West,3,11.31,0,0.0024,0
2073,Static_120s_Fixed,East-West,1,5,3,0.0008,0
2074,Static_120s_Fixed,East-West,6,16.83,4,0.0048,0
2075,Static_120s_Fixed,East-West,8,26.16,0,0.0064,0
2076,Static_120s_Fixed,East-West,3,9.56,0,0.0024,0
2077,Static_120s_Fixed,East-West,5,13.75,1,0.004,0
2078,Static_120s_Fixed,East-West,7,18.95,3,0.0056,0
2079,Static_120s_Fixed,East-West,11,31.12,4,0.0088,0
2080,Static_120s_Fixed,East-West,4,11.5,3,0.0032,0
2081,Static_120s_Fixed,East-West,0,5,4,0,0
2082,Static_120s_Fixed,East-West,3,10.69,3,0.0024,0
2083,Static_120s_Fixed,East-West,3,8.04,0,0.0024,0
2084,Static_120s_Fixed,East-West,0,5,4,0,0
2085,Static_120s_Fixed,East-West,7,22.13,4,0.0056,0
2086,Static_120s_Fixed,East-West,3,7.46,0,0.0024,0
2087,Static_120s_Fixed,East-West,4,12.68,1,0.0032,0
2088,Static_120s_Fixed,East-West,3,12.1,2,0.0024,0
2089,Static_120s_Fixed,East-West,2,8.38,1,0.0016,0
2090,Static_120s_Fixed,East-West,7,18.88,2,0.0056,0
2091,Static_120s_Fixed,East-West,8,25.32,0,0.0064,0
2092,Static_120s_Fixed,East-West,4,11.01,1,0.0032,0
2093,Static_120s_Fixed,East-West,8,24.15,3,0.0064,0
2094,Static_120s_Fixed,East-West,2,7.73,0,0.0016,0
2095,Static_120s_Fixed,East-West,5,12.36,1,0.004,0
2096,Static_120s_Fixed,East-West,6,17.66,3,0.0048,0
2097,Static_120s_Fixed,East-West,7,20.81,3,0.0056,0
2098,Static_120s_Fixed,East-West,4,12.64,2,0.0032,0
2099,Static_120s_Fixed,East-West,9,24.95,4,0.0072,0
2100,Static_120s_Fixed,East-West,10,26.8,1,0.008,1
2101,Static_120s_Fixed,East-West,8,24.7,2,0.0064,1
2102,Static_120s_Fixed,East-West,3,8.97,1,0.0024,1
2103,Static_120s_Fixed,East-West,6,17.97,0,0.0048,1
2104,Static_120s_Fixed,East-West,8,25.26,3,0.0064,1
2105,Static_120s_Fixed,East-West,6,19.49,2,0.0048,1
2106,Static_120s_Fixed,East-West,6,18.57,4,0.0048,1
2107,Static_120s_Fixed,East-West,5,12.02,0,0.004,1
2108,Static_120s_Fixed,East-West,1,5,2,0.0008,1
2109,Static_120s_Fixed,East-West,0,5,1,0,1
2110,Static_120s_Fixed,East-West,2,5.76,3,0.0016,1
2111,Static_120s_Fixed,East-West,7,18.46,1,0.0056,1
2112,Static_120s_Fixed,East-West,6,15.64,3,0.0048,1
2113,Static_120s_Fixed,East-West,10,31.61,2,0.008,1
2114,Static_120s_Fixed,East-West,7,22.94,2,0.0056,1
2115,Static_120s_Fixed,East-West,2,5.67,2,0.0016,1
2116,Static_120s_Fixed,East-West,3,8.3,0,0.0024,1
2117,Static_120s_Fixed,East-West,8,22.97,1,0.0064,1
2118,Static_120s_Fixed,East-West,5,13,2,0.004,1
2119,Static_120s_Fixed,East-West,10,26.19,2,0.008,1
2120,Static_120s_Fixed,East-West,5,15.03,4,0.004,1
2121,Static_120s_Fixed,East-West,4,13.54,2,0.0032,1
2122,Static_120s_Fixed,East-West,12,37.25,0,0.0096,1
2123,Static_120s_Fixed,East-West,9,24.54,3,0.0072,1
2124,Static_120s_Fixed,East-West,4,12.34,2,0.0032,1
2125,Static_120s_Fixed,East-West,8,25.53,0,0.0064,1
2126,Static_120s_Fixed,East-West,10,31.37,4,0.008,1
2127,Static_120s_Fixed,East-West,8,22.36,3,0.0064,1
2128,Static_120s_Fixed,East-West,4,10.96,0,0.0032,1
2129,Static_120s_Fixed,East-West,5,14.02,3,0.004,1
2130,Static_120s_Fixed,East-West,8,22.29,2,0.0064,0
2131,Static_120s_Fixed,East-West,7,21.49,0,0.0056,0
2132,Static_120s_Fixed,East-West,11,33.78,2,0.0088,0
2133,Static_120s_Fixed,East-West,6,20.73,1,0.0048,0
2134,Static_120s_Fixed,East-West,6,18.01,3,0.0048,0
2135,Static_120s_Fixed,East-West,5,16.52,2,0.004,0
2136,Static_120s_Fixed,East-West,7,21.61,3,0.0056,0
2137,Static_120s_Fixed,East-West,6,16.38,3,0.0048,0
2138,Static_120s_Fixed,East-West,7,18.09,0,0.0056,0
2139,Static_120s_Fixed,East-West,4,13.76,0,0.0032,0
2140,Static_120s_Fixed,East-West,4,10.78,2,0.0032,0
2141,Static_120s_Fixed,East-West,2,9.15,0,0.0016,0
2142,Static_120s_Fixed,East-West,9,23.23,0,0.0072,0
2143,Static_120s_Fixed,East-West,6,17.51,1,0.0048,0
2144,Static_120s_Fixed,East-West,6,18.01,0,0.0048,0
2145,Static_120s_Fixed,East-West,5,13.34,1,0.004,0
2146,Static_120s_Fixed,East-West,10,28,0,0.008,0
2147,Static_120s_Fixed,East-West,6,15.18,1,0.0048,0
2148,Static_120s_Fixed,East-West,9,23.36,0,0.0072,0
2149,Static_120s_Fixed,East-West,10,26.74,0,0.008,0
2150,Static_120s_Fixed,East-West,12,32.42,0,0.0096,0
2151,Static_120s_Fixed,East-West,2,6.95,3,0.0016,0
2152,Static_120s_Fixed,East-West,8,26.16,2,0.0064,0
2153,Static_120s_Fixed,East-West,8,26.25,4,0.0064,0
2154,Static_120s_Fixed,East-West,10,30.06,4,0.008,0
2155,Static_120s_Fixed,East-West,1,5,4,0.0008,0
2156,Static_120s_Fixed,East-West,7,18.61,1,0.0056,0
2157,Static_120s_Fixed,East-West,12,33.14,3,0.0096,0
2158,Static_120s_Fixed,East-West,7,20.7,4,0.0056,0
2159,Static_120s_Fixed,East-West,6,19.62,0,0.0048,0
2160,Static_120s_Fixed,North-South,4,12.01,0,0.0032,0
2161,Static_120s_Fixed,North-South,5,15.29,1,0.004,0
2162,Static_120s_Fixed,North-South,6,20.35,1,0.0048,0
2163,Static_120s_Fixed,North-South,7,18.59,4,0.0056,0
2164,Static_120s_Fixed,North-South,3,7.91,2,0.0024,0
2165,Static_120s_Fixed,North-South,5,14.87,3,0.004,0
2166,Static_120s_Fixed,North-South,1,5,1,0.0008,0
2167,Static_120s_Fixed,North-South,8,24.68,2,0.0064,0
2168,Static_120s_Fixed,North-South,3,9.9,2,0.0024,0
2169,Static_120s_Fixed,North-South,3,11.25,3,0.0024,0
2170,Static_120s_Fixed,North-South,5,13.24,2,0.004,0
2171,Static_120s_Fixed,North-South,11,29.07,1,0.0088,0
2172,Static_120s_Fixed,North-South,10,28.52,3,0.008,0
2173,Static_120s_Fixed,North-South,6,16.32,4,0.0048,0
2174,Static_120s_Fixed,North-South,8,21.16,1,0.0064,0
2175,Static_120s_Fixed,North-South,9,28.19,2,0.0072,0
2176,Static_120s_Fixed,North-South,8,21.56,0,0.0064,0
2177,Static_120s_Fixed,North-South,1,5.14,3,0.0008,0
2178,Static_120s_Fixed,North-South,6,19.52,0,0.0048,0
2179,Static_120s_Fixed,North-South,10,30.92,0,0.008,0
2180,Static_120s_Fixed,North-South,5,13.98,0,0.004,0
2181,Static_120s_Fixed,North-South,7,22.7,4,0.0056,0
2182,Static_120s_Fixed,North-South,7,20.6,3,0.0056,0
2183,Static_120s_Fixed,North-South,9,24.53,1,0.0072,0
2184,Static_120s_Fixed,North-South,7,20.36,4,0.0056,0
2185,Static_120s_Fixed,North-South,4,14.97,4,0.0032,0
2186,Static_120s_Fixed,North-South,7,22.12,4,0.0056,0
2187,Static_120s_Fixed,North-South,13,36.66,4,0.0104,0
2188,Static_120s_Fixed,North-South,12,34.59,1,0.0096,0
2189,Static_120s_Fixed,North-South,9,25.18,1,0.0072,0
2190,Static_120s_Fixed,North-South,5,13.73,0,0.004,0
2191,Static_120s_Fixed,North-South,13,39.76,0,0.0104,0
2192,Static_120s_Fixed,North-South,3,12.1,2,0.0024,0
2193,Static_120s_Fixed,North-South,6,15.01,3,0.0048,0
2194,Static_120s_Fixed,North-South,10,28.36,2,0.008,0
2195,Static_120s_Fixed,North-South,7,18.56,1,0.0056,0
2196,Static_120s_Fixed,North-South,0,5,2,0,0
2197,Static_120s_Fixed,North-South,10,31.33,3,0.008,0
2198,Static_120s_Fixed,North-South,6,15.82,2,0.0048,0
2199,Static_120s_Fixed,North-South,10,30.36,2,0.008,0
2200,Static_120s_Fixed,North-South,7,18.82,4,0.0056,0
2201,Static_120s_Fixed,North-South,6,20.04,4,0.0048,0
2202,Static_120s_Fixed,North-South,14,39.56,0,0.0112,0
2203,Static_120s_Fixed,North-South,6,17.51,4,0.0048,0
2204,Static_120s_Fixed,North-South,5,14.24,3,0.004,0
2205,Static_120s_Fixed,North-South,7,20.43,4,0.0056,0
2206,Static_120s_Fixed,North-South,11,29.31,4,0.0088,0
2207,Static_120s_Fixed,North-South,12,37.26,2,0.0096,0
2208,Static_120s_Fixed,North-South,9,26.06,4,0.0072,0
2209,Static_120s_Fixed,North-South,11,34.16,1,0.0088,0
2210,Static_120s_Fixed,North-South,8,25.02,0,0.0064,0
2211,Static_120s_Fixed,North-South,7,22.23,4,0.0056,0
2212,Static_120s_Fixed,North-South,6,19.19,0,0.0048,0
2213,Static_120s_Fixed,North-South,5,12.65,4,0.004,0
2214,Static_120s_Fixed,North-South,9,25.8,0,0.0072,0
2215,Static_120s_Fixed,North-South,11,31.5,3,0.0088,0
2216,Static_120s_Fixed,North-South,13,36.69,4,0.0104,0
2217,Static_120s_Fixed,North-South,7,21.67,1,0.0056,0
2218,Static_120s_Fixed,North-South,10,30.67,0,0.008,0
2219,Static_120s_Fixed,North-South,12,36.6,4,0.0096,0
2220,Static_120s_Fixed,North-South,7,22.72,1,0.0056,0
2221,Static_120s_Fixed,North-South,8,22.08,2,0.0064,0
2222,Static_120s_Fixed,North-South,10,30.02,0,0.008,0
2223,Static_120s_Fixed,North-South,15,43.02,0,0.012,0
2224,Static_120s_Fixed,North-South,14,37.97,3,0.0112,0
2225,Static_120s_Fixed,North-South,6,20.25,0,0.0048,0
2226,Static_120s_Fixed,North-South,10,26.52,2,0.008,0
2227,Static_120s_Fixed,North-South,8,22.66,1,0.0064,0
2228,Static_120s_Fixed,North-South,13,37.49,0,0.0104,0
2229,Static_120s_Fixed,North-South,11,29.42,1,0.0088,0
2230,Static_120s_Fixed,North-South,7,20.12,0,0.0056,0
2231,Static_120s_Fixed,North-South,10,30.53,3,0.008,0
2232,Static_120s_Fixed,North-South,11,32.11,2,0.0088,0
2233,Static_120s_Fixed,North-South,10,29.26,0,0.008,0
2234,Static_120s_Fixed,North-South,10,28.43,2,0.008,0
2235,Static_120s_Fixed,North-South,15,41.99,4,0.012,0
2236,Static_120s_Fixed,North-South,12,36.14,0,0.0096,0
2237,Static_120s_Fixed,North-South,14,39.53,0,0.0112,0
2238,Static_120s_Fixed,North-South,9,29.13,2,0.0072,0
2239,Static_120s_Fixed,North-South,10,29.85,0,0.008,0
2240,Static_120s_Fixed,North-South,7,18,1,0.0056,0
2241,Static_120s_Fixed,North-South,14,42.61,0,0.0112,0
2242,Static_120s_Fixed,North-South,11,33.72,4,0.0088,0
2243,Static_120s_Fixed,North-South,8,20.98,4,0.0064,0
2244,Static_120s_Fixed,North-South,10,27.97,4,0.008,0
2245,Static_120s_Fixed,North-South,10,30.12,1,0.008,0
2246,Static_120s_Fixed,North-South,10,27.03,1,0.008,0
2247,Static_120s_Fixed,North-South,14,37.48,0,0.0112,0
2248,Static_120s_Fixed,North-South,11,32.53,4,0.0088,0
2249,Static_120s_Fixed,North-South,12,33.09,3,0.0096,0
2250,Static_120s_Fixed,North-South,8,25.2,4,0.0064,0
2251,Static_120s_Fixed,North-South,12,32.41,2,0.0096,0
2252,Static_120s_Fixed,North-South,12,34.12,3,0.0096,0
2253,Static_120s_Fixed,North-South,13,35.77,0,0.0104,0
2254,Static_120s_Fixed,North-South,13,38.62,1,0.0104,0
2255,Static_120s_Fixed,North-South,8,26.09,1,0.0064,0
2256,Static_120s_Fixed,North-South,15,43.73,1,0.012,0
2257,Static_120s_Fixed,North-South,8,24.9,0,0.0064,0
2258,Static_120s_Fixed,North-South,8,20.73,1,0.0064,0
2259,Static_120s_Fixed,North-South,11,33.22,2,0.0088,0
2260,Static_120s_Fixed,North-South,13,35.61,3,0.0104,0
2261,Static_120s_Fixed,North-South,13,39.85,4,0.0104,0
2262,Static_120s_Fixed,North-South,8,21.58,0,0.0064,0
2263,Static_120s_Fixed,North-South,14,37.73,0,0.0112,0
2264,Static_120s_Fixed,North-South,11,30.55,4,0.0088,0
2265,Static_120s_Fixed,North-South,9,27.87,1,0.0072,0
2266,Static_120s_Fixed,North-South,11,33.08,4,0.0088,0
2267,Static_120s_Fixed,North-South,12,33.9,2,0.0096,0
2268,Static_120s_Fixed,North-South,10,30.77,2,0.008,0
2269,Static_120s_Fixed,North-South,11,29.23,1,0.0088,0
2270,Static_120s_Fixed,North-South,9,26.83,0,0.0072,0
2271,Static_120s_Fixed,North-South,10,26.71,3,0.008,0
2272,Static_120s_Fixed,North-South,11,32.68,3,0.0088,0
2273,Static_120s_Fixed,North-South,18,54.22,4,0.0144,0
2274,Static_120s_Fixed,North-South,12,36.43,4,0.0096,0
2275,Static_120s_Fixed,North-South,12,35.08,1,0.0096,0
2276,Static_120s_Fixed,North-South,16,45.56,4,0.0128,0
2277,Static_120s_Fixed,North-South,14,40.31,0,0.0112,0
2278,Static_120s_Fixed,North-South,5,14.89,0,0.004,0
2279,Static_120s_Fixed,North-South,10,30.57,4,0.008,0
2280,Static_120s_Fixed,East-West,10,27.18,2,0.008,0
2281,Static_120s_Fixed,East-West,16,43.66,0,0.0128,0
2282,Static_120s_Fixed,East-West,12,34.17,3,0.0096,0
2283,Static_120s_Fixed,East-West,11,29.77,4,0.0088,0
2284,Static_120s_Fixed,East-West,9,23.68,2,0.0072,0
2285,Static_120s_Fixed,East-West,10,27.33,2,0.008,0
2286,Static_120s_Fixed,East-West,9,25.1,0,0.0072,0
2287,Static_120s_Fixed,East-West,15,43.11,4,0.012,0
2288,Static_120s_Fixed,East-West,15,42.45,3,0.012,0
2289,Static_120s_Fixed,East-West,16,47.53,4,0.0128,0
2290,Static_120s_Fixed,East-West,8,22.81,1,0.0064,0
2291,Static_120s_Fixed,East-West,18,48.86,4,0.0144,0
2292,Static_120s_Fixed,East-West,12,32.59,3,0.0096,0
2293,Static_120s_Fixed,East-West,7,19.7,0,0.0056,0
2294,Static_120s_Fixed,East-West,14,41.3,0,0.0112,0
2295,Static_120s_Fixed,East-West,13,34.96,3,0.0104,0
2296,Static_120s_Fixed,East-West,11,34.6,0,0.0088,0
2297,Static_120s_Fixed,East-West,12,34.1,3,0.0096,0
2298,Static_120s_Fixed,East-West,14,38.59,1,0.0112,0
2299,Static_120s_Fixed,East-West,12,34.93,2,0.0096,0
2300,Static_120s_Fixed,East-West,11,34.67,0,0.0088,0
2301,Static_120s_Fixed,East-West,18,51.63,4,0.0144,0
2302,Static_120s_Fixed,East-West,11,30.92,3,0.0088,0
2303,Static_120s_Fixed,East-West,16,43.59,1,0.0128,0
2304,Static_120s_Fixed,East-West,12,36.78,1,0.0096,0
2305,Static_120s_Fixed,East-West,9,25.55,4,0.0072,0
2306,Static_120s_Fixed,East-West,13,36.06,1,0.0104,0
2307,Static_120s_Fixed,East-West,13,37.79,0,0.0104,0
2308,Static_120s_Fixed,East-West,11,31.71,1,0.0088,0
2309,Static_120s_Fixed,East-West,15,43.72,4,0.012,0
2310,Static_120s_Fixed,East-West,16,48.24,2,0.0128,0
2311,Static_120s_Fixed,East-West,11,34.04,2,0.0088,0
2312,Static_120s_Fixed,East-West,10,30.06,0,0.008,0
2313,Static_120s_Fixed,East-West,14,41.73,4,0.0112,0
2314,Static_120s_Fixed,East-West,10,31.01,2,0.008,0
2315,Static_120s_Fixed,East-West,11,31.14,3,0.0088,0
2316,Static_120s_Fixed,East-West,17,50.15,2,0.0136,0
2317,Static_120s_Fixed,East-West,16,44.04,4,0.0128,0
2318,Static_120s_Fixed,East-West,10,31.44,1,0.008,0
2319,Static_120s_Fixed,East-West,8,20.8,1,0.0064,0
2320,Static_120s_Fixed,East-West,17,51.6,3,0.0136,0
2321,Static_120s_Fixed,East-West,14,37.49,1,0.0112,0
2322,Static_120s_Fixed,East-West,18,48.87,2,0.0144,0
2323,Static_120s_Fixed,East-West,19,52.25,0,0.0152,0
2324,Static_120s_Fixed,East-West,14,40.36,4,0.0112,0
2325,Static_120s_Fixed,East-West,12,31.95,4,0.0096,0
2326,Static_120s_Fixed,East-West,18,50.53,3,0.0144,0
2327,Static_120s_Fixed,East-West,17,45.92,1,0.0136,0
2328,Static_120s_Fixed,East-West,15,43.73,0,0.012,0
2329,Static_120s_Fixed,East-West,13,35.86,2,0.0104,0
2330,Static_120s_Fixed,East-West,11,28.86,3,0.0088,0
2331,Static_120s_Fixed,East-West,14,40.45,3,0.0112,0
2332,Static_120s_Fixed,East-West,13,39.81,4,0.0104,0
2333,Static_120s_Fixed,East-West,16,47.14,1,0.0128,0
2334,Static_120s_Fixed,East-West,13,38.96,4,0.0104,0
2335,Static_120s_Fixed,East-West,11,28.89,3,0.0088,0
2336,Static_120s_Fixed,East-West,16,46.14,3,0.0128,0
2337,Static_120s_Fixed,East-West,13,38.93,1,0.0104,0
2338,Static_120s_Fixed,East-West,16,44.54,2,0.0128,0
2339,Static_120s_Fixed,East-West,12,35.71,3,0.0096,0
2340,Static_120s_Fixed,East-West,15,42.08,0,0.012,0
2341,Static_120s_Fixed,East-West,19,52.08,3,0.0152,0
2342,Static_120s_Fixed,East-West,13,38.89,0,0.0104,0
2343,Static_120s_Fixed,East-West,17,47.76,2,0.0136,0
2344,Static_120s_Fixed,East-West,13,39.14,4,0.0104,0
2345,Static_120s_Fixed,East-West,15,42.89,0,0.012,0
2346,Static_120s_Fixed,East-West,16,43.88,3,0.0128,0
2347,Static_120s_Fixed,East-West,18,48.57,0,0.0144,0
2348,Static_120s_Fixed,East-West,12,37.53,2,0.0096,0
2349,Static_120s_Fixed,East-West,12,33.28,4,0.0096,0
2350,Static_120s_Fixed,East-West,18,49.83,4,0.0144,0
2351,Static_120s_Fixed,East-West,14,37.69,0,0.0112,0
2352,Static_120s_Fixed,East-West,12,36.23,1,0.0096,0
2353,Static_120s_Fixed,East-West,15,44.62,4,0.012,0
2354,Static_120s_Fixed,East-West,16,45.47,1,0.0128,0
2355,Static_120s_Fixed,East-West,14,37.74,3,0.0112,0
2356,Static_120s_Fixed,East-West,17,47.94,4,0.0136,0
2357,Static_120s_Fixed,East-West,13,39.44,3,0.0104,0
2358,Static_120s_Fixed,East-West,22,64.62,1,0.0176,0
2359,Static_120s_Fixed,East-West,15,42.02,0,0.012,0
2360,Static_120s_Fixed,East-West,15,41.63,3,0.012,0
2361,Static_120s_Fixed,East-West,14,41.08,0,0.0112,0
2362,Static_120s_Fixed,East-West,16,45.94,3,0.0128,0
2363,Static_120s_Fixed,East-West,16,46.63,0,0.0128,0
2364,Static_120s_Fixed,East-West,11,32.38,1,0.0088,0
2365,Static_120s_Fixed,East-West,12,37.44,4,0.0096,0
2366,Static_120s_Fixed,East-West,19,57.1,0,0.0152,0
2367,Static_120s_Fixed,East-West,15,44.92,4,0.012,0
2368,Static_120s_Fixed,East-West,19,55.74,0,0.0152,0
2369,Static_120s_Fixed,East-West,20,57.92,3,0.016,0
2370,Static_120s_Fixed,East-West,18,50.62,4,0.0144,0
2371,Static_120s_Fixed,East-West,12,32.98,1,0.0096,0
2372,Static_120s_Fixed,East-West,16,45.48,4,0.0128,0
2373,Static_120s_Fixed,East-West,12,32.99,4,0.0096,0
2374,Static_120s_Fixed,East-West,16,46.42,2,0.0128,0
2375,Static_120s_Fixed,East-West,13,38.65,1,0.0104,0
2376,Static_120s_Fixed,East-West,17,47.08,0,0.0136,0
2377,Static_120s_Fixed,East-West,13,36.94,3,0.0104,0
2378,Static_120s_Fixed,East-West,16,46.69,4,0.0128,0
2379,Static_120s_Fixed,East-West,17,46.84,2,0.0136,0
2380,Static_120s_Fixed,East-West,8,20.92,1,0.0064,0
2381,Static_120s_Fixed,East-West,15,41.04,2,0.012,0
2382,Static_120s_Fixed,East-West,19,56.02,0,0.0152,0
2383,Static_120s_Fixed,East-West,18,50.5,3,0.0144,0
2384,Static_120s_Fixed,East-West,16,44.84,4,0.0128,0
2385,Static_120s_Fixed,East-West,16,46.55,0,0.0128,0
2386,Static_120s_Fixed,East-West,12,31.72,0,0.0096,0
2387,Static_120s_Fixed,East-West,19,53.7,2,0.0152,0
2388,Static_120s_Fixed,East-West,14,38.66,2,0.0112,0
2389,Static_120s_Fixed,East-West,14,39.29,4,0.0112,0
2390,Static_120s_Fixed,East-West,16,44.21,0,0.0128,0
2391,Static_120s_Fixed,East-West,18,49.41,0,0.0144,0
2392,Static_120s_Fixed,East-West,15,44.97,0,0.012,0
2393,Static_120s_Fixed,East-West,16,42.83,1,0.0128,0
2394,Static_120s_Fixed,East-West,14,40.65,3,0.0112,0
2395,Static_120s_Fixed,East-West,20,57.29,1,0.016,0
2396,Static_120s_Fixed,East-West,18,50.78,1,0.0144,0
2397,Static_120s_Fixed,East-West,24,71.09,1,0.0192,0
2398,Static_120s_Fixed,East-West,18,52.47,0,0.0144,0
